client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
c20cb0c0edb9cd9c40b412766f5b5d9a615df054ef83c7e998ab1c7cda8439b2565e7c784a0c81bf0eb074ee766f909ff38e1389881809fcac8373069a1a0f58	common_voice_sr_28517931.mp3	834dd9261f7dd6b9d67dfaa1a14ae89ba5fae1516d87fdc1706c36f70b2eaa94	Па, кажи ми!		1	2	twenties	female_feminine			sr	
da400141d8070c4c2118c8f9d12545363fde0b2ee20bcd278f095f21939878a8ab884e4be8210be6741e0508f713bdc91bd016c162516481a3731f73c19200a1	common_voice_sr_28521397.mp3	aba4da28c32af3af2f9f2f0278792db8d53eda68a8ca46e377b809604057aa30	То је он.		2	4	twenties	male_masculine	Eastern Herzegovinian accent from Montenegro		sr	
da400141d8070c4c2118c8f9d12545363fde0b2ee20bcd278f095f21939878a8ab884e4be8210be6741e0508f713bdc91bd016c162516481a3731f73c19200a1	common_voice_sr_28521421.mp3	a66203ae2d41fe7d05a17271c2768061c7f914e1ddab1384d59687fb0388a6cd	Ко ти смета?		0	4	twenties	male_masculine	Eastern Herzegovinian accent from Montenegro		sr	
da400141d8070c4c2118c8f9d12545363fde0b2ee20bcd278f095f21939878a8ab884e4be8210be6741e0508f713bdc91bd016c162516481a3731f73c19200a1	common_voice_sr_28951044.mp3	aaa9cfeeaa96031acc11a54cf66361a45d3841fc226f21b228495b974c0c0825	За данас је доста.		2	4	twenties	male_masculine	Eastern Herzegovinian accent from Montenegro		sr	
a438db3003c64bee5f1a2ed871e1e87e5bde2073d58db524ec41068b0a04c9ddcf88ec9c90f963d48f0c214e0f22ba4996ad4e189bf6a1804db140205a53dec4	common_voice_sr_29083705.mp3	b85bf6e4ead70715ca098f22766624efacc6d4a98ecf3274df3a355ad45b2361	Па, реци ми.		1	2					sr	
a438db3003c64bee5f1a2ed871e1e87e5bde2073d58db524ec41068b0a04c9ddcf88ec9c90f963d48f0c214e0f22ba4996ad4e189bf6a1804db140205a53dec4	common_voice_sr_29083706.mp3	b6373cd7ef3f64e26c96b834c2687fbca73f299316fa04d06e54d50c4abda709	Под ведрим небом?		1	2					sr	
2f1e9e2e51d321ed2f9ea32e3e10fb73a8111fbcd902086ead986f302e7470108fbb680cce411dd073ab96ec5bf0c9b3a76ff840cb6230dd890fb8ed3fed1f36	common_voice_sr_29138973.mp3	a449c8e9c12f20737858efa3a94b2509acddd01ac14811c9050f0ce461165dd5	Велике рибе велику воду траже.		1	2	teens	male_masculine			sr	
2f1e9e2e51d321ed2f9ea32e3e10fb73a8111fbcd902086ead986f302e7470108fbb680cce411dd073ab96ec5bf0c9b3a76ff840cb6230dd890fb8ed3fed1f36	common_voice_sr_29138991.mp3	a770334592712594905e35895571455a13aae724227cabfc83629320f2c7aebf	Овако или онако?		0	2	teens	male_masculine			sr	
2f1e9e2e51d321ed2f9ea32e3e10fb73a8111fbcd902086ead986f302e7470108fbb680cce411dd073ab96ec5bf0c9b3a76ff840cb6230dd890fb8ed3fed1f36	common_voice_sr_29138993.mp3	b4291085ca903c00dc65cf59105cc1e023ca26669d9e5d1570d67179981b9976	Писао сам о корупцији у фудбалу.		1	2	teens	male_masculine			sr	
e5e90cda986087e1ba0a895d39f508efdc7704bc8d10b21cc40d7977cfe595e077c8a41e50f25f8656c0b5de3cac0ac6b5e21325776c4033e21e411758e8fb3e	common_voice_sr_31892507.mp3	c151b7f4e52df0869998dcf1bb658823e751a8a6b981054f03a0a58cbf163a08	који су је задесили.		0	2	fourties	male_masculine			sr	
d45154a70950b67182ea80e3845b9f8b6b8ca10826b50b6b1315453bc7168e2a9f1d3ba9cca3defb52b2ea70221ffdeba8039ba64c00811fd74f8e343ee54a23	common_voice_sr_32072358.mp3	bdd7ef38e45253756f45fb73858f34e7c99ba203e7144ece9ee014479b9d7e6c	И они су.		1	2	twenties	male_masculine			sr	
db2d3abd47abe2a31d7cd5a368e56ed786f9a5c3011ee32e64d105500f87bc5a4e1cfc0d5ac088db0054588142d610f59397ccb66a1575a18193eb2a2d924b48	common_voice_sr_32761950.mp3	bf3dc76ee5974ae9b860b2b4ac44bf0ab5c1ab0c2aa77db1c2f82b6e360420ea	Заиста је тешко пронаћи авионске карте.		1	2					sr	
db2d3abd47abe2a31d7cd5a368e56ed786f9a5c3011ee32e64d105500f87bc5a4e1cfc0d5ac088db0054588142d610f59397ccb66a1575a18193eb2a2d924b48	common_voice_sr_32761955.mp3	c324525bc5573b5acfed4583a0d3ac794c3373fbab5765902ee6bec5f7bb41dc	Говорила сам јој.		1	2					sr	
c20cb0c0edb9cd9c40b412766f5b5d9a615df054ef83c7e998ab1c7cda8439b2565e7c784a0c81bf0eb074ee766f909ff38e1389881809fcac8373069a1a0f58	common_voice_sr_33192054.mp3	c22d0573c1776db5aa3813ec49fc69915dc84afd8deaf679bfe362dd8aa42774	А, знаш шта?		0	2	twenties	female_feminine			sr	
ad5086e7b8a525e998c3ac63af1d74ad9755ac3f34f966b2282ce2fce7799954dbe9057543012cfac941a4a152e9678bec94acaad25475d83c513dc9c75cdd5a	common_voice_sr_33242570.mp3	c93c2523b8fd395c9ab3297a0c83b79693bcb65fea769aa9edc4aebae8b76549	Да, баш овде.		1	2	fifties	female_feminine			sr	
ad5086e7b8a525e998c3ac63af1d74ad9755ac3f34f966b2282ce2fce7799954dbe9057543012cfac941a4a152e9678bec94acaad25475d83c513dc9c75cdd5a	common_voice_sr_33242571.mp3	88be4084dc4097372c69458e885c74ac157d99715ddfa92ed0c207f7b0ff329c	Заборавио си то.		1	2	fifties	female_feminine			sr	
ad5086e7b8a525e998c3ac63af1d74ad9755ac3f34f966b2282ce2fce7799954dbe9057543012cfac941a4a152e9678bec94acaad25475d83c513dc9c75cdd5a	common_voice_sr_33242575.mp3	beba67a9c31617add0b55339081ed5cca33c3ac81058f375d05cd18a52d154c0	О, за то?		1	2	fifties	female_feminine			sr	
0892fd55256818a3c4380487376bc4e1fb5f80dae0c4840aabda40861a299ab614176faa2266da5005d0b860aa9faf2d7f16ddbaaa90b3896f0199e71b8e4058	common_voice_sr_35086078.mp3	62472a8abc5dba4fd2f24ff40426ef1b8ec8230528edee243384ca62af900ed6	Земља је била озбиљно уништена.		0	2					sr	
0892fd55256818a3c4380487376bc4e1fb5f80dae0c4840aabda40861a299ab614176faa2266da5005d0b860aa9faf2d7f16ddbaaa90b3896f0199e71b8e4058	common_voice_sr_35086084.mp3	a5f25c6b1882009452a68f032e5887c8149e394de4df17d4aec79e08cb8f924e	Тренутна дефлација притиска губитаске фирме.		1	2					sr	
52f1e41605d59e47224389c6eca9ebcf676eaca1a94902a6ca61dd65f2588fd230192160aa68d89e9d1fc88ee06841253c69e2f488783417a2298044e153183d	common_voice_sr_35086309.mp3	c855bce97d80077d21b043c5f44b256f3d83741a3fcf24a26b156e555f3e0787	Да си ти тај.		0	3					sr	
db3f70adee20d425bb59a7de70de86894383490c35afe2db8176e3ca34708cdd648487f128a0561a6408c34e102fa608dd9e2bc8b4c83c97b9f05b3a07415009	common_voice_sr_35086547.mp3	d82b7a5632a87e78f7b3b42059495cd4e9d4dce0946ed9e08fe4a54e70a462b5	О молим вас.		1	2					sr	
db3f70adee20d425bb59a7de70de86894383490c35afe2db8176e3ca34708cdd648487f128a0561a6408c34e102fa608dd9e2bc8b4c83c97b9f05b3a07415009	common_voice_sr_35086560.mp3	6fe5cf691be0d5a2a25557de5e94ae7157c9b9ac636acb109b8a8308e5f127e8	Деведесет шест одсто становника земље су грчки православци.		1	2					sr	
30d1d315839cec01b32edbacc9fff1bead07175c90023fd42c3a9536dda82ea82055aa2eb77846fee204ec3e7d02a0350aa902b07a8710617c6384b2f393e68d	common_voice_sr_35086652.mp3	acf973e943256cc1b6457230d604a92cc90fe0569885c9f1f59d81e9358f2701	А, не, не!		0	2					sr	
644b7aaff276a6624bee463e60b8f30f425d1d7d48427f04398abab5973c8a810157c718f0f902cfc4f5228cfcb5ae34ca3da6aefe334c213610a1f024afba53	common_voice_sr_35086736.mp3	d4f04e842f280903682a22ccacf4834c7abacad2acff1d6e32bc2575dbecbdcb	Хајдемо, хајдемо, хајдемо.		0	2					sr	
64e817bd9032c399e1efce71c97256d856e920cd612a29bb0fb7f90b96752c38753b762cee9703bd6beb54879e45d9b17df400d41aa47f5a7b53f7c4dd3ae866	common_voice_sr_35086767.mp3	9810a9972b09b4a311f61ed18a0ce29293967fe8ba915914bcb9aa732a028453	Што си у?		1	2	thirties	male_masculine			sr	
64e817bd9032c399e1efce71c97256d856e920cd612a29bb0fb7f90b96752c38753b762cee9703bd6beb54879e45d9b17df400d41aa47f5a7b53f7c4dd3ae866	common_voice_sr_35086771.mp3	acc4ecb3da7c970e8f32eea4cd5b592af0d3dd9127f9b1aa1e9639749d0cbf7c	И ја, сам.		2	3	thirties	male_masculine			sr	
0f9f668ac2dbf4c64682a8f802d3b00d6813fe62c37ded37be8363f3ffaf25571b9e32121a1d993e05bcbf1660ec6a732fc7033f31ff8d2052ee32df1deb8f6a	common_voice_sr_35087564.mp3	6f3f1ed6c2ea6ab05b46dbaa59b3b86dfd85ba5a7acddfc655bb910e5b26a485	Речни наноси, у којима леже трагови првобитних поречана		0	3					sr	
0f9f668ac2dbf4c64682a8f802d3b00d6813fe62c37ded37be8363f3ffaf25571b9e32121a1d993e05bcbf1660ec6a732fc7033f31ff8d2052ee32df1deb8f6a	common_voice_sr_35087565.mp3	d93777c2e20741191853ca4c0b6602e5da5d3b9e9cfee65e1d805282cadf4f32	А зашто ја?		0	2					sr	
0f9f668ac2dbf4c64682a8f802d3b00d6813fe62c37ded37be8363f3ffaf25571b9e32121a1d993e05bcbf1660ec6a732fc7033f31ff8d2052ee32df1deb8f6a	common_voice_sr_35087566.mp3	db61884a70791457137b2743bf072e65036dd6eea25029c5a55be05a81be552a	И сам је.		1	2					sr	
0f9f668ac2dbf4c64682a8f802d3b00d6813fe62c37ded37be8363f3ffaf25571b9e32121a1d993e05bcbf1660ec6a732fc7033f31ff8d2052ee32df1deb8f6a	common_voice_sr_35087567.mp3	d3a71879bc88d19997446e073994b52687387844243c1acd3440b8bf1d1c35ab	По целој земљи.		0	2					sr	
9bb486a7efb8ed1be933d0f2f982bd24a14901eb5d7a41425d02591e887f1bbbe28fdf0cec6f4060a1626a3710f846440ff1e3cae7a7e381431ec51e9f433d88	common_voice_sr_35087798.mp3	c78ff928f6e439825ef2c4c4be0331b90a9c3792fc6cea4157ed602d613ebd0e	Ја те не разумем.		1	2					sr	
28a70c5c98e80118d73639a5bf3524128ca14d30ddaa4652e4a8a0b78db221db28eb2ab8913f560b20a4c27e6c64f77fbcf5e09c9c5bc783376403580c1946f0	common_voice_sr_35087918.mp3	dab304126a5d0f9d4275a70bbfc1c6794ed095922cad1e7070430744bbb0eed9	А је л?		0	2	twenties	male_masculine			sr	
af5cae927bf4eb6d7e252fa2c381530c4e8e5364c9cff939f42c7f127b9ff01786295470141042b98767d02dfc0f56c79aba4d2deb0921f5b1c4253dd5b9a884	common_voice_sr_35088676.mp3	dd500018f468837ff1ed3bed3dabfd8c5a5989aafacb749d7bfdf7ddccefbde2	Мени и то.		1	2	fourties	male_masculine			sr	
96ef264364152f13029520a3076f7aad88590ab16d067b6a27f451ad141eb9de7589aa9094c37849d04aefd031f876dd2fc67c51e949ad99e84f3c334f6533ab	common_voice_sr_35089044.mp3	cf4921da75a04cdccfb6822b33c5bc91dca89d879ea59efe9de102f62ee97d99	Имплементација прве серије пројеката почеће већ ове јесени.		0	2					sr	
508bb4dc349bb068efacf0f8a191037b908dca53c22c7dc5a76ba5a14f8e141b6d93b2184a98ddf1b5fa26a2e3b894e122fdb277a3a509abd6ef12ba9791f9a8	common_voice_sr_35090077.mp3	d73e248570e2fad6361f604c670a9185588cff2f08d78ca3110161e031e1f01f	Смилуј ми се.		1	2					sr	
508bb4dc349bb068efacf0f8a191037b908dca53c22c7dc5a76ba5a14f8e141b6d93b2184a98ddf1b5fa26a2e3b894e122fdb277a3a509abd6ef12ba9791f9a8	common_voice_sr_35090078.mp3	c2f7f6f4e75aeba70bcc5497515f619c226788bea7bfbdc55e9d4c3c39e99068	Даље од воде!		1	2					sr	
508bb4dc349bb068efacf0f8a191037b908dca53c22c7dc5a76ba5a14f8e141b6d93b2184a98ddf1b5fa26a2e3b894e122fdb277a3a509abd6ef12ba9791f9a8	common_voice_sr_35090079.mp3	c975ab6e96d0026e309a32723bc24f219be8cb64f9cdd9c57ab217269e3e6875	Али више не могу.		1	2					sr	
508bb4dc349bb068efacf0f8a191037b908dca53c22c7dc5a76ba5a14f8e141b6d93b2184a98ddf1b5fa26a2e3b894e122fdb277a3a509abd6ef12ba9791f9a8	common_voice_sr_35090080.mp3	ded81775198a5ffa3ff84b433ccbe15cd036e493925c48df5832ff6f8c6adbce	Ако не можеш?		1	2					sr	
565cf28a03244af716a5775eed639b1d6076e43b8c958b2bef050a2c45c292b9c8bebb19ef452216fa1a9be78e33b6d3e768cdb418e53bd59cfa4643e5903618	common_voice_sr_35090118.mp3	aae5af38457aa0db742bd2b9032efd0f21385764c5bc463a95d8408eeb5753da	Да, које је?		0	2	thirties	male_masculine			sr	
565cf28a03244af716a5775eed639b1d6076e43b8c958b2bef050a2c45c292b9c8bebb19ef452216fa1a9be78e33b6d3e768cdb418e53bd59cfa4643e5903618	common_voice_sr_35090327.mp3	dc80b78118ff97fc550e21ef13ac158ae83bfa0738b0d9be54a3a7807387508c	То је цементирано.		1	2	thirties	male_masculine			sr	
3aad6d1818c4db1bde4afba0aa336161afd8013b191766ddaea4b79d6c5f6496d3a14600c2cd6edcf5f8f661fd36a52d2c891631a8fd81ec6522e2ef5cd6d9ab	common_voice_sr_35090529.mp3	de871484440fffada585ecb5681953ea0db78afbb632397d7a39d4ac7f5c3229	А које то?		1	2					sr	
2af16b859669474972516778b864e82d126a43733ec9ceb493c5ab9b9b4f56ccf3e59b96748f9f21c82aae4b2c81d3ac7908bcae11f94ee48d9bb5a9457d3a42	common_voice_sr_35090768.mp3	d17874b55d13f3f1dbd4113432ca3c63a05ce08190aa7894775ca5ad91bbf776	Ко ти је то рекао да урадиш?		1	2					sr	
6f2d77ec8cdc3946173c145de9781f7fc60ad4d0c5562e49b2dd75b9a2f43cec0d33b8e552cd0ed61c2fdb092e746a05a916560eae81b02c909cc870870bb4cf	common_voice_sr_35091022.mp3	e6ea91981000d810956236f88faaca5b28c5db394cb061ba4fbda4c7b8a821f7	Што је било било је.		0	2					sr	
5202ff54194cc9c9e2ccc469215b7af8aea13dc5c17d07cd9a9dbb49babe2242aa7528588c3bbedd42997b39469eb5f934fed114e1c9bd83529e55cb215f75c8	common_voice_sr_35091357.mp3	a6f1c64d9bf2b4dc2ab9fd375031500cebd937b9ee2427fe031e9c98f3383cb5	У његово име?		1	2	twenties	male_masculine			sr	
bdf1fffd4e3bfaf8eeee9ec8d7012469c757c478e3c1a85b135f6d4edf640df94f2169c5d3a807f27d7794c0ebbe74cbcec3b8458f308c836f934a5c302e0a0c	common_voice_sr_35094452.mp3	daf7723f1014787bec22210ade40414470ecbb2e11abfa07a747c8103042519d	Једно с другим.		0	3	thirties	male_masculine			sr	
bdf1fffd4e3bfaf8eeee9ec8d7012469c757c478e3c1a85b135f6d4edf640df94f2169c5d3a807f27d7794c0ebbe74cbcec3b8458f308c836f934a5c302e0a0c	common_voice_sr_35094506.mp3	baee9a1497a6bd07e7d275389789e611cf1c7e453c6f111a03344172e1a43e82	Он зна све.		0	3	thirties	male_masculine			sr	
565cf28a03244af716a5775eed639b1d6076e43b8c958b2bef050a2c45c292b9c8bebb19ef452216fa1a9be78e33b6d3e768cdb418e53bd59cfa4643e5903618	common_voice_sr_35095543.mp3	deae1ed70eaa1cf075a12ac956609a7068cf1c9a415933f9cca94b361fa655a6	Али ко зна шта доноси будућност?		1	2	thirties	male_masculine			sr	
565cf28a03244af716a5775eed639b1d6076e43b8c958b2bef050a2c45c292b9c8bebb19ef452216fa1a9be78e33b6d3e768cdb418e53bd59cfa4643e5903618	common_voice_sr_35095544.mp3	e9e79092fbe3183d6cc25a6952958c88af2d4ae897c73a6251f10781d33da590	Знам и ја.		0	2	thirties	male_masculine			sr	
de708348f98def38bd2ec9a90a86ce3cdd7699061073dac41528c28dd524f8166b5f2de3875cee049026a05dd4b2a1cd899aec2cb939b73a0cdd48b7839876ce	common_voice_sr_35097087.mp3	ab1c83f62fc6e254a1b8b567d711746023684cc0fd44f4c364666f3212436e54	И то шта.		1	2					sr	
de708348f98def38bd2ec9a90a86ce3cdd7699061073dac41528c28dd524f8166b5f2de3875cee049026a05dd4b2a1cd899aec2cb939b73a0cdd48b7839876ce	common_voice_sr_35097148.mp3	cb036047cc7822da3ae94a3048a1132b21aff3516db422419803636d12c7a4e6	Од оног дана.		0	2	twenties	male_masculine			sr	
de708348f98def38bd2ec9a90a86ce3cdd7699061073dac41528c28dd524f8166b5f2de3875cee049026a05dd4b2a1cd899aec2cb939b73a0cdd48b7839876ce	common_voice_sr_35097172.mp3	b20318d1557801776a9b702578392e58084e3fead26ffbe0b61c60dff2497863	А за ста?		1	2	twenties	male_masculine			sr	
565cf28a03244af716a5775eed639b1d6076e43b8c958b2bef050a2c45c292b9c8bebb19ef452216fa1a9be78e33b6d3e768cdb418e53bd59cfa4643e5903618	common_voice_sr_35126162.mp3	ee532f50c30f5b09ec161998c9ab73ce16348a655f7ebdd8a2d36fe76b95b129	Јеси ли задовољна?		0	2	thirties	male_masculine			sr	
283266120187a0a66c0e291b7a1ee009457231a129d7e85d741430c3326919091942a94f728e3bd4d67a327c997eaf9ffb9813a766c8f98a3c4925382148ff16	common_voice_sr_35265171.mp3	f89c003412cf7cca4ed954788abe16627d638a19dbb66175c055083c85ee4012	А које је?		0	2	twenties	male_masculine			sr	
